index,name,type,inner invocations,external invocations,calls,visits,length,lines,modifier,annotation,full text,removed
74,getField(int),Method,"getReference(int,int)",org.jf.dexlib2.dexbacked.DexBackedDexFile+readItem(int),org.jf.dexlib2.dexbacked.DexBuffer+getFieldIdItemOffset(int) org.jf.dexlib2.dexbacked.DexBuffer+getFieldIdItemOffset(int) org.jf.dexlib2.dexbacked.DexBuffer+getType(int) org.jf.dexlib2.dexbacked.DexBuffer+getType(int) org.jf.dexlib2.dexbacked.DexBuffer+readUshort(int) org.jf.dexlib2.dexbacked.DexBuffer+readUshort(int) org.jf.dexlib2.dexbacked.DexBuffer+getType(int) org.jf.dexlib2.dexbacked.DexBuffer+getType(int) org.jf.dexlib2.dexbacked.DexBuffer+readUshort(int) org.jf.dexlib2.dexbacked.DexBuffer+readUshort(int) org.jf.dexlib2.dexbacked.DexBuffer+getString(int) org.jf.dexlib2.dexbacked.DexBuffer+getString(int) org.jf.dexlib2.dexbacked.DexBuffer+readSmallUint(int) org.jf.dexlib2.dexbacked.DexBuffer+readSmallUint(int) java.lang.ThreadLocal+get() java.lang.ThreadLocal+get() java.lang.StringBuilder+setLength(int) java.lang.StringBuilder+setLength(int) java.lang.StringBuilder+append(String) java.lang.StringBuilder+append(String) java.lang.StringBuilder+append(String) java.lang.StringBuilder+append(String) java.lang.StringBuilder+append(String) java.lang.StringBuilder+append(String) java.lang.StringBuilder+append(String) java.lang.StringBuilder+append(String) java.lang.StringBuilder+append(String) java.lang.StringBuilder+append(String) java.lang.StringBuilder+toString() java.lang.StringBuilder+toString(),org.jf.dexlib2.dexbacked.DexBuffer+FIELD_CLASS_IDX_OFFSET org.jf.dexlib2.dexbacked.DexBuffer+FIELD_TYPE_IDX_OFFSET org.jf.dexlib2.dexbacked.DexBuffer+FIELD_NAME_IDX_OFFSET org.jf.dexlib2.dexbacked.DexBuffer+localStringBuilder,628,16,1,,"@Nonnull
    public String getField(int fieldIndex) {
        int fieldOffset = getFieldIdItemOffset(fieldIndex);
        String className = getType(readUshort(fieldOffset + FIELD_CLASS_IDX_OFFSET));
        String fieldType = getType(readUshort(fieldOffset + FIELD_TYPE_IDX_OFFSET));
        String fieldName = getString(readSmallUint(fieldOffset + FIELD_NAME_IDX_OFFSET));

        StringBuilder sb = localStringBuilder.get();
        sb.setLength(0);
        sb.append(className);
        sb.append(""->"");
        sb.append(fieldName);
        sb.append("":"");
        sb.append(fieldType);
        return sb.toString();
    }",False
75,getFieldCount(),Method,,org.jf.dexlib2.dexbacked.DexBackedDexFile+getFields(),,org.jf.dexlib2.dexbacked.DexBuffer+fieldCount,61,3,1,,"public int getFieldCount() {
        return fieldCount;
    }",False
76,getMethod(int),Method,"getReference(int,int)",org.jf.dexlib2.dexbacked.DexBackedDexFile+readItem(int),org.jf.dexlib2.dexbacked.DexBuffer+getMethodIdItemOffset(int) org.jf.dexlib2.dexbacked.DexBuffer+getMethodIdItemOffset(int) org.jf.dexlib2.dexbacked.DexBuffer+getType(int) org.jf.dexlib2.dexbacked.DexBuffer+getType(int) org.jf.dexlib2.dexbacked.DexBuffer+readUshort(int) org.jf.dexlib2.dexbacked.DexBuffer+readUshort(int) org.jf.dexlib2.dexbacked.DexBuffer+getString(int) org.jf.dexlib2.dexbacked.DexBuffer+getString(int) org.jf.dexlib2.dexbacked.DexBuffer+readSmallUint(int) org.jf.dexlib2.dexbacked.DexBuffer+readSmallUint(int) org.jf.dexlib2.dexbacked.DexBuffer+getProtoIdItemOffset(int) org.jf.dexlib2.dexbacked.DexBuffer+getProtoIdItemOffset(int) org.jf.dexlib2.dexbacked.DexBuffer+readUshort(int) org.jf.dexlib2.dexbacked.DexBuffer+readUshort(int) org.jf.dexlib2.dexbacked.DexBuffer+getType(int) org.jf.dexlib2.dexbacked.DexBuffer+getType(int) org.jf.dexlib2.dexbacked.DexBuffer+readSmallUint(int) org.jf.dexlib2.dexbacked.DexBuffer+readSmallUint(int) org.jf.dexlib2.dexbacked.DexBuffer+readSmallUint(int) org.jf.dexlib2.dexbacked.DexBuffer+readSmallUint(int) java.lang.ThreadLocal+get() java.lang.ThreadLocal+get() java.lang.StringBuilder+setLength(int) java.lang.StringBuilder+setLength(int) java.lang.StringBuilder+append(String) java.lang.StringBuilder+append(String) java.lang.StringBuilder+append(String) java.lang.StringBuilder+append(String) java.lang.StringBuilder+append(String) java.lang.StringBuilder+append(String) java.lang.StringBuilder+append(String) java.lang.StringBuilder+append(String) org.jf.dexlib2.dexbacked.DexBuffer+readSmallUint(int) org.jf.dexlib2.dexbacked.DexBuffer+readSmallUint(int) org.jf.dexlib2.dexbacked.DexBuffer+readUshort(int) org.jf.dexlib2.dexbacked.DexBuffer+readUshort(int) java.lang.StringBuilder+append(String) java.lang.StringBuilder+append(String) org.jf.dexlib2.dexbacked.DexBuffer+getType(int) org.jf.dexlib2.dexbacked.DexBuffer+getType(int) java.lang.StringBuilder+append(String) java.lang.StringBuilder+append(String) java.lang.StringBuilder+append(String) java.lang.StringBuilder+append(String) java.lang.StringBuilder+toString() java.lang.StringBuilder+toString(),org.jf.dexlib2.dexbacked.DexBuffer+METHOD_CLASS_IDX_OFFSET org.jf.dexlib2.dexbacked.DexBuffer+METHOD_NAME_IDX_OFFSET org.jf.dexlib2.dexbacked.DexBuffer+METHOD_PROTO_IDX_OFFSET org.jf.dexlib2.dexbacked.DexBuffer+PROTO_RETURN_TYPE_IDX_OFFSET org.jf.dexlib2.dexbacked.DexBuffer+PROTO_PARAM_LIST_OFF_OFFSET org.jf.dexlib2.dexbacked.DexBuffer+localStringBuilder org.jf.dexlib2.dexbacked.DexBuffer+TYPE_LIST_SIZE_OFFSET org.jf.dexlib2.dexbacked.DexBuffer+TYPE_LIST_LIST_OFFSET org.jf.dexlib2.dexbacked.DexBuffer+TYPE_LIST_LIST_OFFSET,1311,31,1,,"@Nonnull
    public String getMethod(int methodIndex) {
        int methodOffset = getMethodIdItemOffset(methodIndex);
        String className = getType(readUshort(methodOffset + METHOD_CLASS_IDX_OFFSET));
        String methodName = getString(readSmallUint(methodOffset + METHOD_NAME_IDX_OFFSET));

        int protoOffset = getProtoIdItemOffset(readUshort(methodOffset + METHOD_PROTO_IDX_OFFSET));
        String returnType = getType(readSmallUint(protoOffset + PROTO_RETURN_TYPE_IDX_OFFSET));
        int parametersOffset = readSmallUint(protoOffset + PROTO_PARAM_LIST_OFF_OFFSET);

        StringBuilder sb = localStringBuilder.get();
        sb.setLength(0);
        sb.append(className);
        sb.append(""->"");
        sb.append(methodName);
        sb.append(""("");

        if (parametersOffset > 0) {
            int parameterCount = readSmallUint(parametersOffset + TYPE_LIST_SIZE_OFFSET);
            int endOffset = parametersOffset + TYPE_LIST_LIST_OFFSET + parameterCount*2;

            for (int off=parametersOffset+TYPE_LIST_LIST_OFFSET; off<endOffset; off+=2) {
                int parameterTypeIndex = readUshort(off);
                sb.append(getType(parameterTypeIndex));
            }
        }

        sb.append("")"");
        sb.append(returnType);
        return sb.toString();
    }",False
77,getMethodCount(),Method,,org.jf.dexlib2.dexbacked.DexBackedDexFile+getMethods(),,org.jf.dexlib2.dexbacked.DexBuffer+methodCount,63,3,1,,"public int getMethodCount() {
        return methodCount;
    }",False
78,"getReference(int,int)",Method,,,"org.jf.dexlib2.dexbacked.DexBuffer+getString(int) org.jf.dexlib2.dexbacked.DexBuffer+getString(int) org.jf.dexlib2.dexbacked.DexBuffer+getType(int) org.jf.dexlib2.dexbacked.DexBuffer+getType(int) org.jf.dexlib2.dexbacked.DexBuffer+getField(int) org.jf.dexlib2.dexbacked.DexBuffer+getField(int) org.jf.dexlib2.dexbacked.DexBuffer+getMethod(int) org.jf.dexlib2.dexbacked.DexBuffer+getMethod(int) org.jf.util.ExceptionWithContext+ExceptionWithContext(String,Object[])",org.jf.dexlib2.ReferenceType+STRING org.jf.dexlib2.ReferenceType+TYPE org.jf.dexlib2.ReferenceType+FIELD org.jf.dexlib2.ReferenceType+METHOD,593,15,1,,"@Nonnull
    public String getReference(int referenceType, int referenceIndex) {
        switch (referenceType) {
            case ReferenceType.STRING:
                return getString(referenceIndex);
            case ReferenceType.TYPE:
                return getType(referenceIndex);
            case ReferenceType.FIELD:
                return getField(referenceIndex);
            case ReferenceType.METHOD:
                return getMethod(referenceIndex);
            default:
                throw new ExceptionWithContext(""Invalid reference type: %d"", referenceType);
        }
    }",False
79,readSmallUint(int),Method,"DexBuffer(byte[],boolean) DexBuffer(byte[],boolean) DexBuffer(byte[],boolean) DexBuffer(byte[],boolean) DexBuffer(byte[],boolean) DexBuffer(byte[],boolean) DexBuffer(byte[],boolean) DexBuffer(byte[],boolean) DexBuffer(byte[],boolean) DexBuffer(byte[],boolean) DexBuffer(byte[],boolean) DexBuffer(byte[],boolean) getMapOffset() getString(int) getType(int) getProto(int) getField(int) getMethod(int) getMethod(int) getMethod(int) getMethod(int)","org.jf.dexlib2.dexbacked.DexBackedClassDef+getType() org.jf.dexlib2.dexbacked.DexBackedClassDef+getAccessFlags() org.jf.dexlib2.dexbacked.DexBackedClassDef+getInterfaces() org.jf.dexlib2.dexbacked.DexBackedClassDef+getInterfaces() org.jf.dexlib2.dexbacked.DexBackedClassDef+getFields() org.jf.dexlib2.dexbacked.DexBackedClassDef+getClassDataOffset() org.jf.dexlib2.dexbacked.DexBackedClassDef+getAnnotationsDirectory() org.jf.dexlib2.dexbacked.DexBackedDexFile+getMap() org.jf.dexlib2.dexbacked.DexBackedField+getName() org.jf.dexlib2.dexbacked.DexBackedMapItem+getNumItems() org.jf.dexlib2.dexbacked.DexBackedMapItem+getOffset() org.jf.dexlib2.dexbacked.DexBackedMethod+getName() org.jf.dexlib2.dexbacked.DexBackedMethod+getReturnType() org.jf.dexlib2.dexbacked.DexBackedMethod+getParametersWithoutNames() org.jf.dexlib2.dexbacked.DexBackedMethod+getParameterTypes() org.jf.dexlib2.dexbacked.DexBackedMethod+getParameterTypes() org.jf.dexlib2.dexbacked.DexBackedMethod+getParametersOffset() org.jf.dexlib2.dexbacked.DexBackedMethodImplementation+getInstructions() org.jf.dexlib2.dexbacked.DexBackedMethodImplementation+getTryBlocks() org.jf.dexlib2.dexbacked.DexBackedMethodImplementation+getDebugInfo() org.jf.dexlib2.dexbacked.DexBackedTryBlock+getStartCodeAddress() org.jf.dexlib2.dexbacked.DexReader+readSmallUint() org.jf.dexlib2.dexbacked.DexReader+readSmallUint(int) org.jf.dexlib2.dexbacked.instruction.DexBackedArrayPayload+DexBackedArrayPayload(DexBuffer,int) org.jf.dexlib2.dexbacked.instruction.DexBackedInstruction31c+getReference() org.jf.dexlib2.dexbacked.reference.DexBackedFieldReference+getName() org.jf.dexlib2.dexbacked.reference.DexBackedMethodReference+getName() org.jf.dexlib2.dexbacked.reference.DexBackedMethodReference+getParameterTypes() org.jf.dexlib2.dexbacked.reference.DexBackedMethodReference+getParameterTypes() org.jf.dexlib2.dexbacked.reference.DexBackedMethodReference+getReturnType() org.jf.dexlib2.dexbacked.util.AnnotationsDirectory+getAnnotations(DexBuffer,int) org.jf.dexlib2.dexbacked.util.AnnotationsDirectory+readItem(int) org.jf.dexlib2.dexbacked.util.AnnotationsDirectory+getParameterAnnotations(DexBuffer,int) org.jf.dexlib2.dexbacked.util.AnnotationsDirectory+readItem(int) org.jf.dexlib2.dexbacked.util.AnnotationsDirectory+AnnotationsDirectoryImpl.getFieldAnnotationCount() org.jf.dexlib2.dexbacked.util.AnnotationsDirectory+AnnotationsDirectoryImpl.getMethodAnnotationCount() org.jf.dexlib2.dexbacked.util.AnnotationsDirectory+AnnotationsDirectoryImpl.getParameterAnnotationCount() org.jf.dexlib2.dexbacked.util.AnnotationsDirectory+AnnotationsDirectoryImpl.getClassAnnotations() org.jf.dexlib2.dexbacked.util.AnnotationsDirectory+AnnotationIteratorImpl.AnnotationIteratorImpl(int,int) org.jf.dexlib2.dexbacked.util.AnnotationsDirectory+AnnotationIteratorImpl.seekTo(int) org.jf.dexlib2.dexbacked.util.AnnotationsDirectory+AnnotationIteratorImpl.seekTo(int) org.jf.dexlib2.dexbacked.util.AnnotationsDirectory+AnnotationIteratorImpl.reset() org.jf.dexlib2.dexbacked.DexBufferTest+testReadSmallUintSuccess() org.jf.dexlib2.dexbacked.DexBufferTest+testReadSmallUintSuccess() org.jf.dexlib2.dexbacked.DexBufferTest+testReadSmallUintSuccess() org.jf.dexlib2.dexbacked.DexBufferTest+testReadSmallUintTooLarge1() org.jf.dexlib2.dexbacked.DexBufferTest+testReadSmallUintTooLarge2() org.jf.dexlib2.dexbacked.DexBufferTest+testReadSmallUintTooLarge3() org.jf.dexlib2.dexbacked.DexBufferTest+testReadOptionalUintSuccess() org.jf.dexlib2.dexbacked.DexBufferTest+testReadOptionalUintSuccess() org.jf.dexlib2.dexbacked.DexBufferTest+testReadOptionalUintSuccess() org.jf.dexlib2.dexbacked.DexBufferTest+testReadOptionalUintTooLarge1() org.jf.dexlib2.dexbacked.DexBufferTest+testReadOptionalUintTooLarge2() org.jf.dexlib2.dexbacked.DexBufferTest+testReadOptionalUintTooLarge3() org.jf.dexlib2.dexbacked.DexBufferTest+testReadRandom()","org.jf.util.ExceptionWithContext+ExceptionWithContext(String,Object[])",org.jf.dexlib2.dexbacked.DexBuffer+buf org.jf.dexlib2.dexbacked.DexBuffer+buf,445,11,1,,"public int readSmallUint(int offset) {
        byte[] buf = this.buf;
        int result = (buf[offset] & 0xff) |
                     ((buf[offset+1] & 0xff) << 8) |
                     ((buf[offset+2] & 0xff) << 16) |
                     ((buf[offset+3]) << 24);
        if (result < 0) {
            throw new ExceptionWithContext(""Encountered small uint that is out of range at offset 0x%x"", offset);
        }
        return result;
    }",True
80,readOptionalUint(int),Method,,org.jf.dexlib2.dexbacked.DexBackedClassDef+getSuperclass() org.jf.dexlib2.dexbacked.DexBackedClassDef+getSourceFile() org.jf.dexlib2.dexbacked.DexReader+readOptionalUint() org.jf.dexlib2.dexbacked.DexBufferTest+testReadOptionalUintSuccess(),"org.jf.util.ExceptionWithContext+ExceptionWithContext(String,Object[])",org.jf.dexlib2.dexbacked.DexBuffer+buf org.jf.dexlib2.dexbacked.DexBuffer+buf,437,11,1,,"public int readOptionalUint(int offset) {
        byte[] buf = this.buf;
        int result = (buf[offset] & 0xff) |
                ((buf[offset+1] & 0xff) << 8) |
                ((buf[offset+2] & 0xff) << 16) |
                ((buf[offset+3]) << 24);
        if (result < -1) {
            throw new ExceptionWithContext(""Encountered optional uint that is out of range at offset 0x%x"", offset);
        }
        return result;
    }",True
81,readUshort(int),Method,getField(int) getField(int) getMethod(int) getMethod(int) getMethod(int),"org.jf.dexlib2.dexbacked.DexBackedClassDef+readItem(int) org.jf.dexlib2.dexbacked.DexBackedField+getType() org.jf.dexlib2.dexbacked.DexBackedMapItem+getType() org.jf.dexlib2.dexbacked.DexBackedMethod+getType() org.jf.dexlib2.dexbacked.DexBackedMethod+readItem(int) org.jf.dexlib2.dexbacked.DexBackedMethod+getProtoIdItemOffset() org.jf.dexlib2.dexbacked.DexBackedMethodImplementation+getRegisterCount() org.jf.dexlib2.dexbacked.DexBackedMethodImplementation+getTryBlocks() org.jf.dexlib2.dexbacked.DexBackedTryBlock+getCodeUnitCount() org.jf.dexlib2.dexbacked.DexBackedTryBlock+getExceptionHandlers() org.jf.dexlib2.dexbacked.DexReader+peekUshort() org.jf.dexlib2.dexbacked.DexReader+readUshort() org.jf.dexlib2.dexbacked.DexReader+readUshort(int) org.jf.dexlib2.dexbacked.instruction.DexBackedArrayPayload+DexBackedArrayPayload(DexBuffer,int) org.jf.dexlib2.dexbacked.instruction.DexBackedInstruction21c+getReference() org.jf.dexlib2.dexbacked.instruction.DexBackedInstruction22c+getReference() org.jf.dexlib2.dexbacked.instruction.DexBackedInstruction22x+getRegisterB() org.jf.dexlib2.dexbacked.instruction.DexBackedInstruction32x+getRegisterA() org.jf.dexlib2.dexbacked.instruction.DexBackedInstruction32x+getRegisterB() org.jf.dexlib2.dexbacked.instruction.DexBackedInstruction35c+getReference() org.jf.dexlib2.dexbacked.instruction.DexBackedInstruction3rc+getStartRegister() org.jf.dexlib2.dexbacked.instruction.DexBackedInstruction3rc+getReference() org.jf.dexlib2.dexbacked.instruction.DexBackedPackedSwitchPayload+DexBackedPackedSwitchPayload(DexBuffer,int) org.jf.dexlib2.dexbacked.instruction.DexBackedSparseSwitchPayload+DexBackedSparseSwitchPayload(DexBuffer,int) org.jf.dexlib2.dexbacked.reference.DexBackedFieldReference+getDefiningClass() org.jf.dexlib2.dexbacked.reference.DexBackedFieldReference+getType() org.jf.dexlib2.dexbacked.reference.DexBackedMethodReference+getDefiningClass() org.jf.dexlib2.dexbacked.reference.DexBackedMethodReference+readItem(int) org.jf.dexlib2.dexbacked.reference.DexBackedMethodReference+getProtoIdItemOffset() org.jf.dexlib2.dexbacked.DexBufferTest+testReadUshort() org.jf.dexlib2.dexbacked.DexBufferTest+testReadUshort() org.jf.dexlib2.dexbacked.DexBufferTest+testReadUshort() org.jf.dexlib2.dexbacked.DexBufferTest+testReadUshort() org.jf.dexlib2.dexbacked.DexBufferTest+testReadUshort() org.jf.dexlib2.dexbacked.DexBufferTest+testReadRandom() org.jf.dexlib2.dexbacked.DexBufferTest+testReadRandom() org.jf.dexlib2.dexbacked.DexBufferTest+testReadRandom()",,org.jf.dexlib2.dexbacked.DexBuffer+buf org.jf.dexlib2.dexbacked.DexBuffer+buf,156,5,1,,"public int readUshort(int offset) {
        byte[] buf = this.buf;
        return (buf[offset] & 0xff) |
               ((buf[offset+1] & 0xff) << 8);
    }",True
82,readUbyte(int),Method,,org.jf.dexlib2.dexbacked.DexReader+peekUbyte() org.jf.dexlib2.dexbacked.DexReader+readUbyte() org.jf.dexlib2.dexbacked.DexReader+readUbyte(int) org.jf.dexlib2.dexbacked.instruction.DexBackedInstruction11x+getRegisterA() org.jf.dexlib2.dexbacked.instruction.DexBackedInstruction21c+getRegisterA() org.jf.dexlib2.dexbacked.instruction.DexBackedInstruction21ih+getRegisterA() org.jf.dexlib2.dexbacked.instruction.DexBackedInstruction21lh+getRegisterA() org.jf.dexlib2.dexbacked.instruction.DexBackedInstruction21s+getRegisterA() org.jf.dexlib2.dexbacked.instruction.DexBackedInstruction21t+getRegisterA() org.jf.dexlib2.dexbacked.instruction.DexBackedInstruction22b+getRegisterA() org.jf.dexlib2.dexbacked.instruction.DexBackedInstruction22b+getRegisterB() org.jf.dexlib2.dexbacked.instruction.DexBackedInstruction22x+getRegisterA() org.jf.dexlib2.dexbacked.instruction.DexBackedInstruction23x+getRegisterA() org.jf.dexlib2.dexbacked.instruction.DexBackedInstruction23x+getRegisterB() org.jf.dexlib2.dexbacked.instruction.DexBackedInstruction23x+getRegisterC() org.jf.dexlib2.dexbacked.instruction.DexBackedInstruction31c+getRegisterA() org.jf.dexlib2.dexbacked.instruction.DexBackedInstruction31i+getRegisterA() org.jf.dexlib2.dexbacked.instruction.DexBackedInstruction31t+getRegisterA() org.jf.dexlib2.dexbacked.instruction.DexBackedInstruction35c+getRegisterCount() org.jf.dexlib2.dexbacked.instruction.DexBackedInstruction35c+getRegisterC() org.jf.dexlib2.dexbacked.instruction.DexBackedInstruction35c+getRegisterD() org.jf.dexlib2.dexbacked.instruction.DexBackedInstruction35c+getRegisterE() org.jf.dexlib2.dexbacked.instruction.DexBackedInstruction35c+getRegisterF() org.jf.dexlib2.dexbacked.instruction.DexBackedInstruction35c+getRegisterG() org.jf.dexlib2.dexbacked.instruction.DexBackedInstruction3rc+getRegisterCount() org.jf.dexlib2.dexbacked.instruction.DexBackedInstruction51l+getRegisterA() org.jf.dexlib2.dexbacked.DexBufferTest+testReadUbyte(),,org.jf.dexlib2.dexbacked.DexBuffer+buf,75,3,1,,"public int readUbyte(int offset) {
        return buf[offset] & 0xff;
    }",True
83,readLong(int),Method,,org.jf.dexlib2.dexbacked.DexReader+readLong() org.jf.dexlib2.dexbacked.DexReader+readLong(int) org.jf.dexlib2.dexbacked.instruction.DexBackedArrayPayload+readItem(int) org.jf.dexlib2.dexbacked.instruction.DexBackedInstruction51l+getWideLiteral() org.jf.dexlib2.dexbacked.DexBufferTest+testReadLong() org.jf.dexlib2.dexbacked.DexBufferTest+testReadLong() org.jf.dexlib2.dexbacked.DexBufferTest+testReadLong() org.jf.dexlib2.dexbacked.DexBufferTest+testReadLong() org.jf.dexlib2.dexbacked.DexBufferTest+testReadLong() org.jf.dexlib2.dexbacked.DexBufferTest+testReadLong() org.jf.dexlib2.dexbacked.DexBufferTest+testReadLongRandom(),,org.jf.dexlib2.dexbacked.DexBuffer+buf org.jf.dexlib2.dexbacked.DexBuffer+buf,475,12,1,,"public long readLong(int offset) {
        // TODO: use | or +?
        byte[] buf = this.buf;
        return (buf[offset] & 0xff) |
               ((buf[offset+1] & 0xff) << 8) |
               ((buf[offset+2] & 0xff) << 16) |
               ((buf[offset+3] & 0xffL) << 24) |
               ((buf[offset+4] & 0xffL) << 32) |
               ((buf[offset+5] & 0xffL) << 40) |
               ((buf[offset+6] & 0xffL) << 48) |
               (((long)buf[offset+7]) << 56);
    }",True
84,readInt(int),Method,verifyEndian() getChecksum(),org.jf.dexlib2.dexbacked.DexReader+readInt() org.jf.dexlib2.dexbacked.DexReader+readInt(int) org.jf.dexlib2.dexbacked.instruction.DexBackedArrayPayload+readItem(int) org.jf.dexlib2.dexbacked.instruction.DexBackedInstruction30t+getCodeOffset() org.jf.dexlib2.dexbacked.instruction.DexBackedInstruction31i+getNarrowLiteral() org.jf.dexlib2.dexbacked.instruction.DexBackedInstruction31t+getCodeOffset() org.jf.dexlib2.dexbacked.instruction.DexBackedPackedSwitchPayload+getSwitchElements() org.jf.dexlib2.dexbacked.instruction.DexBackedPackedSwitchPayload+getOffset() org.jf.dexlib2.dexbacked.instruction.DexBackedSparseSwitchPayload+getKey() org.jf.dexlib2.dexbacked.instruction.DexBackedSparseSwitchPayload+getOffset() org.jf.dexlib2.dexbacked.DexBufferTest+testReadInt() org.jf.dexlib2.dexbacked.DexBufferTest+testReadInt() org.jf.dexlib2.dexbacked.DexBufferTest+testReadInt() org.jf.dexlib2.dexbacked.DexBufferTest+testReadInt() org.jf.dexlib2.dexbacked.DexBufferTest+testReadInt() org.jf.dexlib2.dexbacked.DexBufferTest+testReadInt() org.jf.dexlib2.dexbacked.DexBufferTest+testReadRandom(),,org.jf.dexlib2.dexbacked.DexBuffer+buf org.jf.dexlib2.dexbacked.DexBuffer+buf,240,7,1,,"public int readInt(int offset) {
        byte[] buf = this.buf;
        return (buf[offset] & 0xff) |
               ((buf[offset+1] & 0xff) << 8) |
               ((buf[offset+2] & 0xff) << 16) |
               (buf[offset+3] << 24);
    }",True
85,readShort(int),Method,,org.jf.dexlib2.dexbacked.DexReader+readShort() org.jf.dexlib2.dexbacked.DexReader+readShort(int) org.jf.dexlib2.dexbacked.instruction.DexBackedArrayPayload+readItem(int) org.jf.dexlib2.dexbacked.instruction.DexBackedInstruction20t+getCodeOffset() org.jf.dexlib2.dexbacked.instruction.DexBackedInstruction21ih+getHatLiteral() org.jf.dexlib2.dexbacked.instruction.DexBackedInstruction21lh+getHatLiteral() org.jf.dexlib2.dexbacked.instruction.DexBackedInstruction21s+getNarrowLiteral() org.jf.dexlib2.dexbacked.instruction.DexBackedInstruction21t+getCodeOffset() org.jf.dexlib2.dexbacked.instruction.DexBackedInstruction22s+getNarrowLiteral() org.jf.dexlib2.dexbacked.instruction.DexBackedInstruction22t+getCodeOffset() org.jf.dexlib2.dexbacked.DexBufferTest+testReadShort() org.jf.dexlib2.dexbacked.DexBufferTest+testReadShort() org.jf.dexlib2.dexbacked.DexBufferTest+testReadShort() org.jf.dexlib2.dexbacked.DexBufferTest+testReadShort() org.jf.dexlib2.dexbacked.DexBufferTest+testReadShort() org.jf.dexlib2.dexbacked.DexBufferTest+testReadShort() org.jf.dexlib2.dexbacked.DexBufferTest+testReadRandom() org.jf.dexlib2.dexbacked.DexBufferTest+testReadRandom() org.jf.dexlib2.dexbacked.DexBufferTest+testReadRandom(),,org.jf.dexlib2.dexbacked.DexBuffer+buf org.jf.dexlib2.dexbacked.DexBuffer+buf,146,5,1,,"public int readShort(int offset) {
        byte[] buf = this.buf;
        return (buf[offset] & 0xff) |
               (buf[offset+1] << 8);
    }",True
86,readByte(int),Method,,org.jf.dexlib2.dexbacked.DexReader+readByte() org.jf.dexlib2.dexbacked.DexReader+readByte(int) org.jf.dexlib2.dexbacked.instruction.DexBackedArrayPayload+readItem(int) org.jf.dexlib2.dexbacked.instruction.DexBackedInstruction10t+getCodeOffset() org.jf.dexlib2.dexbacked.instruction.DexBackedInstruction11n+getRegisterA() org.jf.dexlib2.dexbacked.instruction.DexBackedInstruction11n+getNarrowLiteral() org.jf.dexlib2.dexbacked.instruction.DexBackedInstruction12x+getRegisterA() org.jf.dexlib2.dexbacked.instruction.DexBackedInstruction12x+getRegisterB() org.jf.dexlib2.dexbacked.instruction.DexBackedInstruction22b+getNarrowLiteral() org.jf.dexlib2.dexbacked.instruction.DexBackedInstruction22c+getRegisterA() org.jf.dexlib2.dexbacked.instruction.DexBackedInstruction22c+getRegisterB() org.jf.dexlib2.dexbacked.instruction.DexBackedInstruction22s+getRegisterA() org.jf.dexlib2.dexbacked.instruction.DexBackedInstruction22s+getRegisterB() org.jf.dexlib2.dexbacked.instruction.DexBackedInstruction22t+getRegisterA() org.jf.dexlib2.dexbacked.instruction.DexBackedInstruction22t+getRegisterB() org.jf.dexlib2.dexbacked.DexBufferTest+testReadByte(),,org.jf.dexlib2.dexbacked.DexBuffer+buf,67,3,1,,"public int readByte(int offset) {
        return buf[offset];
    }",True
